User ID :2398920504, Lattitute :34.98406788, Longitute :135.7593478, Tweet Number :8.91532E+17, Tweet Status : I'm at 京都駅八条口 空港バス 大阪(伊丹)空港行のりば in 京都市,,,
User ID :7984122, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.9153E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :95369835, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91524E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :7.06073E+17, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91524E+17, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市,,,
User ID :102865665, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91524E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :135902097, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91521E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :1695726648, Lattitute :35.1268163, Longitute :138.9095669, Tweet Number :8.91519E+17, Tweet Status : I'm at JR三島駅 新幹線ホーム in 三島市,,,
User ID :156566047, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91517E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :7.11017E+17, Lattitute :34.79261674, Longitute :135.4398004, Tweet Number :8.91514E+17, Tweet Status : I'm at 信州そば処 そじ坊 大阪空港1F店 in 豊中市,,,
User ID :24680272, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91512E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :581431811, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91511E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :61929659, Lattitute :37.29498372, Longitute :136.9574118, Tweet Number :8.9151E+17, Tweet Status : I'm at 能登空港 / のと里山空港 in 輪島市,,,
User ID :4666691598, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91509E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :3306894096, Lattitute :34.88820633, Longitute :136.8258869, Tweet Number :8.91509E+17, Tweet Status : I'm at コストコ 中部空港倉庫店 in 常滑市,,,
User ID :155138434, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91509E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :7.67131E+17, Lattitute :35.1268163, Longitute :138.9095669, Tweet Number :8.91508E+17, Tweet Status : I'm at JR三島駅 新幹線ホーム in 三島市,,,
User ID :118987434, Lattitute :35.77353396, Longitute :140.3883621, Tweet Number :8.91506E+17, Tweet Status : I'm at 空港第2ビル駅 in 成田市,,,
User ID :2641227955, Lattitute :38.25988806, Longitute :140.8818566, Tweet Number :8.91502E+17, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市,,,
User ID :1046088703, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.915E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :17211224, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91498E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :569232609, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91496E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :321520285, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91495E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :265117289, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91495E+17, Tweet Status : I'm at 仙台国際空港 in 名取市,,,
User ID :112624566, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91493E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :104636457, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91491E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :8.07231E+17, Lattitute :35.9059803, Longitute :139.6231842, Tweet Number :8.9149E+17, Tweet Status : I'm at JR 大宮駅 新幹線ホーム in さいたま市,,,
User ID :1103462534, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91485E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :39749050, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91484E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :54718006, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91483E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :1893199154, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91483E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :4334851574, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91481E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :153301192, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91481E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :171420268, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9148E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :371201089, Lattitute :35.25373234, Longitute :136.9191572, Tweet Number :8.91479E+17, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町,,,
User ID :536286009, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91479E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2855487648, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91479E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :149064025, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91477E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :120034506, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91476E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3824474472, Lattitute :34.63730831, Longitute :135.2291197, Tweet Number :8.91476E+17, Tweet Status : I'm at 神戸空港駅 in 神戸市,,,
User ID :2160766621, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91473E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :356813295, Lattitute :37.95203185, Longitute :139.1131353, Tweet Number :8.91472E+17, Tweet Status : I'm at 新潟空港 - @niigata_airport in 新潟市,,,
User ID :124670174, Lattitute :34.59744003, Longitute :135.5959071, Tweet Number :8.91471E+17, Tweet Status : I'm at 八尾空港 in 八尾市,,,
User ID :3354083053, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91471E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3245774264, Lattitute :34.88820633, Longitute :136.8258869, Tweet Number :8.91468E+17, Tweet Status : I'm at コストコ 中部空港倉庫店 in 常滑市,,,
User ID :2328216636, Lattitute :34.21860259, Longitute :134.0187086, Tweet Number :8.91466E+17, Tweet Status : I'm at 高松空港 搭乗口2 in 高松市,,,
User ID :126914165, Lattitute :34.2812148, Longitute :134.0330224, Tweet Number :8.91463E+17, Tweet Status : I'm at 空港通り駅 (Kukodori Sta.)(K07) - @irucakoto in 高松市,,,
User ID :15737146, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91462E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :1059263611, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91459E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :19797237, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91455E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :516595727, Lattitute :34.73353027, Longitute :135.5003895, Tweet Number :8.91455E+17, Tweet Status : I'm at Starbucks Coffee JR東海 新大阪駅新幹線ラチ内店 - @starbucks_j in 大阪市,,,
User ID :576641978, Lattitute :34.76034482, Longitute :133.8531733, Tweet Number :8.91454E+17, Tweet Status : I'm at 岡山空港 バス乗り場 in 岡山市,,,
User ID :84638974, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91454E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :3887817390, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91453E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :896994926, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91452E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :117703469, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91452E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :321322584, Lattitute :35.71268785, Longitute :139.776348, Tweet Number :8.91451E+17, Tweet Status : I'm at JR上野駅 新幹線ホーム in 台東区,,,
User ID :3246031, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91451E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :1015382298, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91442E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2185062990, Lattitute :37.286191, Longitute :136.927807, Tweet Number :8.91438E+17, Tweet Status : I'm at ファミリーマート 能登空港インター店 in 輪島市,,,
User ID :528978054, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91436E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :228408239, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91435E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :1543523089, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91435E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :123285506, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91434E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :222757958, Lattitute :35.68034166, Longitute :139.7678089, Tweet Number :8.91432E+17, Tweet Status : I'm at Starbucks Coffee JR東海 東京駅新幹線南ラチ内店 in 千代田区,,,
User ID :3245793379, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9143E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :16285524, Lattitute :34.79141347, Longitute :135.4419744, Tweet Number :8.91427E+17, Tweet Status : I'm at 大阪空港駅 - @osakamonorail in 豊中市,,,
User ID :136516851, Lattitute :35.9059803, Longitute :139.6231842, Tweet Number :8.91427E+17, Tweet Status : I'm at JR 大宮駅 新幹線ホーム - @jreast_official in さいたま市,,,
User ID :1424591966, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91421E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :8.45444E+17, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91415E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :245221084, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91411E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :558259005, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91409E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :141324856, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91407E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :800152201, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91403E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :1289139360, Lattitute :35.25373234, Longitute :136.9191572, Tweet Number :8.91402E+17, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町,,,
User ID :97269374, Lattitute :36.93564034, Longitute :138.8094449, Tweet Number :8.91401E+17, Tweet Status : I'm at 越後湯沢駅 上越新幹線ホーム in 湯沢町,,,
User ID :1714656686, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91398E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :151873286, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91397E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :4835892494, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91396E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :144149413, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91393E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :171250307, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91372E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :177141489, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91339E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :8.21906E+17, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91334E+17, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市,,,
User ID :7.14444E+17, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91327E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2214286555, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91313E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :119618529, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91313E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :2582458928, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91313E+17, Tweet Status : I'm at 中部国際空港 セントレア in 常滑市,,,
User ID :2919624684, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91298E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :119344903, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91298E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :305547192, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91296E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :83413553, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91294E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :182688655, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91293E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :1638015536, Lattitute :34.43580571, Longitute :135.2436948, Tweet Number :8.91291E+17, Tweet Status : I'm at 南海 関西空港駅 in 泉佐野市,,,
User ID :37887521, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91284E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2738962363, Lattitute :36.39681208, Longitute :138.2497108, Tweet Number :8.91284E+17, Tweet Status : I'm at 北陸新幹線 上田駅 in 上田市,,,
User ID :454851653, Lattitute :35.16906249, Longitute :136.8813142, Tweet Number :8.91275E+17, Tweet Status : I'm at 居酒屋 鶴八 新幹線駅前店 in Nagoya-shi,,,
User ID :239747335, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91275E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :62992251, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91274E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :1153347770, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91267E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :831618696, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91266E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :2427962484, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91265E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :2851523456, Lattitute :34.8600223, Longitute :136.8160638, Tweet Number :8.91262E+17, Tweet Status : I'm at 中部国際空港駅 in Tokoname,,,
User ID :279057979, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91259E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :1136895704, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91258E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :7.00724E+17, Lattitute :35.6287103, Longitute :139.7401774, Tweet Number :8.9125E+17, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区,,,
User ID :365979019, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91246E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :103601160, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91245E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :8.45127E+17, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.9124E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :129211314, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91236E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :24979516, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91226E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :15330526, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91223E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :287732343, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9122E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2911469324, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9122E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :75535324, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91218E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :163061148, Lattitute :36.17791507, Longitute :140.4073297, Tweet Number :8.91215E+17, Tweet Status : I'm at 茨城空港 in 小美玉市,,,
User ID :141634182, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91215E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :3191784762, Lattitute :37.95312177, Longitute :139.1266011, Tweet Number :8.91215E+17, Tweet Status : I'm at 新潟空港 滑走路の見える土手 in 新潟市,,,
User ID :97675573, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91212E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :83366076, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91206E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :110880919, Lattitute :34.21866022, Longitute :134.0187943, Tweet Number :8.91206E+17, Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市,,,
User ID :567899110, Lattitute :35.68034166, Longitute :139.7678089, Tweet Number :8.91198E+17, Tweet Status : I'm at Starbucks Coffee JR東海 東京駅新幹線南ラチ内店 in 千代田区,,,
User ID :161376334, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91195E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :427981301, Lattitute :35.17063044, Longitute :136.8808643, Tweet Number :8.91194E+17, Tweet Status : I'm at 名代きしめん住よし 新幹線下りホーム in 名古屋市,,,
User ID :116780824, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91192E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :8.6655E+17, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9119E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :626474582, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91189E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :703179930, Lattitute :36.401695, Longitute :136.41321, Tweet Number :8.91187E+17, Tweet Status : I'm at 小松空港 in 小松市,,,
User ID :2625737766, Lattitute :38.8158969, Longitute :139.7877372, Tweet Number :8.91186E+17, Tweet Status : I'm at 庄内空港 in 酒田市,,,
User ID :138329512, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91186E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :30336772, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91184E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :7376602, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91183E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :104981256, Lattitute :35.500452, Longitute :133.244937, Tweet Number :8.91178E+17, Tweet Status : I'm at 米子鬼太郎空港 / 美保飛行場 in 境港市,,,
User ID :782362105, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91176E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :3069482696, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91175E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :69292726, Lattitute :34.4362216, Longitute :135.24333, Tweet Number :8.91175E+17, Tweet Status : I'm at JR 関西空港駅 in いずみさのし,,,
User ID :101775134, Lattitute :34.79141347, Longitute :135.4419744, Tweet Number :8.91175E+17, Tweet Status : I'm at 大阪空港駅 - @osakamonorail in 豊中市,,,
User ID :940458668, Lattitute :34.21866022, Longitute :134.0187943, Tweet Number :8.91174E+17, Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市,,,
User ID :906201818, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9117E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :309063275, Lattitute :34.63730831, Longitute :135.2291197, Tweet Number :8.91169E+17, Tweet Status : I'm at 神戸空港駅 in 神戸市,,,
User ID :445262697, Lattitute :34.63730831, Longitute :135.2291197, Tweet Number :8.91169E+17, Tweet Status : I'm at 神戸空港駅 in 神戸市,,,
User ID :3091649672, Lattitute :35.25373234, Longitute :136.9191572, Tweet Number :8.91165E+17, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町,,,
User ID :2304803731, Lattitute :35.50689727, Longitute :139.617167, Tweet Number :8.91163E+17, Tweet Status : I'm at 新横浜駅 新幹線ホーム 待合室 in 横浜市,,,
User ID :113130886, Lattitute :34.69379622, Longitute :135.196123, Tweet Number :8.91163E+17, Tweet Status : I'm at 阪神バス 神戸三宮高速バスのりば・空港リムジンバスおりば (KB2) in 神戸市,,,
User ID :89700119, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91163E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :14486963, Lattitute :34.88820633, Longitute :136.8258869, Tweet Number :8.91161E+17, Tweet Status : I'm at コストコ 中部空港倉庫店 in 常滑市,,,
User ID :77745285, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91161E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :155557560, Lattitute :38.25988806, Longitute :140.8818566, Tweet Number :8.9116E+17, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市,,,
User ID :1310515812, Lattitute :34.4362216, Longitute :135.24333, Tweet Number :8.91158E+17, Tweet Status : I'm at JR 関西空港駅 in いずみさのし,,,
User ID :65693178, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91156E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :255889397, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91154E+17, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市,,,
User ID :449375222, Lattitute :35.71268785, Longitute :139.776348, Tweet Number :8.91152E+17, Tweet Status : I'm at JR上野駅 新幹線ホーム in 台東区,,,
User ID :2610660127, Lattitute :34.13477459, Longitute :134.6179605, Tweet Number :8.91147E+17, Tweet Status : I'm at 徳島阿波おどり空港 in 松茂町,,,
User ID :308589120, Lattitute :36.55810219, Longitute :139.8977729, Tweet Number :8.91146E+17, Tweet Status : I'm at 宇都宮駅 新幹線ホーム in Utsunomiya,,,
User ID :83077586, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91146E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :124494853, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91146E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :7.20615E+17, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91143E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :2728031623, Lattitute :35.24583929, Longitute :136.9256354, Tweet Number :8.91142E+17, Tweet Status : I'm at ミッドランドシネマ 名古屋空港 in Toyoyama,,,
User ID :279995344, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91141E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :5673652, Lattitute :34.8600223, Longitute :136.8160638, Tweet Number :8.91141E+17, Tweet Status : I'm at 中部国際空港駅 in Tokoname,,,
User ID :226860278, Lattitute :37.29498372, Longitute :136.9574118, Tweet Number :8.91141E+17, Tweet Status : I'm at 能登空港 / のと里山空港 in 輪島市,,,
User ID :128512899, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91139E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :2782125008, Lattitute :35.14220116, Longitute :138.6638007, Tweet Number :8.91139E+17, Tweet Status : I'm at 新富士駅 新幹線ホーム in 富士市,,,
User ID :1610380820, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91138E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :110078986, Lattitute :38.25988806, Longitute :140.8818566, Tweet Number :8.91135E+17, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市,,,
User ID :158738992, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91135E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :16109633, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91135E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :183960763, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91135E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :93623452, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91134E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :128574612, Lattitute :34.88820633, Longitute :136.8258869, Tweet Number :8.91132E+17, Tweet Status : I'm at コストコ 中部空港倉庫店 in 常滑市,,,
User ID :7.18415E+17, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91131E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :39266575, Lattitute :34.232564, Longitute :135.192768, Tweet Number :8.91131E+17, Tweet Status : I'm at 関西空港ゆきリムジンバス乗り場 in 和歌山市,,,
