User ID : 573186712 , Lattitute : 32.91412176, Longitute : 129.92246737, Tweet Number : 871974116538101761, User Location : 大阪, Tweet Status : I'm at 長崎空港 in 大村市, 長崎県 https://t.co/y5kz38Tb20
User ID : 53863986 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871971179267055616, User Location : Shinagawa-ku, Tokyo, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/BwVtQ5Z45I
User ID : 597620262 , Lattitute : 35.71268785, Longitute : 139.77634801, Tweet Number : 871970043084582912, User Location : 杜の都, Tweet Status : I'm at JR上野駅 新幹線ホーム in 台東区, 東京都 https://t.co/87WOsQsKD2
User ID : 160849324 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871966318794289152, User Location : 東京都 大田区, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/XiX0K5yzO3
User ID : 2928292056 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 871957597263417344, User Location : http://com.nicovideo.jp/commun, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/4tnF9CTq9L
User ID : 135325773 , Lattitute : 34.98468553, Longitute : 135.75944038, Tweet Number : 871952689332195328, User Location : せんとくんがいる場所か東京です！, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/VWJrel44vL
User ID : 161583212 , Lattitute : 25.08096012, Longitute : 121.23681205, Tweet Number : 871950469895245824, User Location : 0120-783-640, Tweet Status : I'm at 台湾桃園国際空港 in 桃園縣, 臺灣 w/ @h_mohe6892 https://t.co/ja8KmYtzjJ
User ID : 287025479 , Lattitute : 25.08096012, Longitute : 121.23681205, Tweet Number : 871950424701628417, User Location : 映姫様のとなり, Tweet Status : I'm at 台湾桃園国際空港 in 桃園縣, 臺灣 https://t.co/gLNq8rHCnn
User ID : 305547192 , Lattitute : 33.82902918, Longitute : 132.70430499, Tweet Number : 871948370692235264, User Location : , Tweet Status : I'm at 松山空港 in 松山市, 愛媛県 https://t.co/jcFaBFecEJ
User ID : 305547192 , Lattitute : 33.82944299, Longitute : 132.70427635, Tweet Number : 871948215834292224, User Location : , Tweet Status : I'm at 松山空港 バス乗り場 in 松山市, 愛媛県 https://t.co/SYGocdYOLs
User ID : 178691823 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871944032091504640, User Location : 神奈川県, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/vYUUojheRY
User ID : 305547192 , Lattitute : 33.83999259, Longitute : 132.75213416, Tweet Number : 871942625355603968, User Location : , Tweet Status : I'm at JR松山駅空港リムジンバス乗り場 in 松山市, 愛媛県 https://t.co/floHCK0ZRr
User ID : 136908801 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871939692933066752, User Location : Bunkyou-ku,Tokyo,Japan, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/wJRQOz5Ldd
User ID : 109423388 , Lattitute : 22.31541947, Longitute : 113.93482433, Tweet Number : 871937568442658816, User Location : 円環で魔法少女服作り, Tweet Status : I'm at 香港国際空港 - @hkairport in Islands District, Hong Kong https://t.co/f5FpGrrJUt
User ID : 330292303 , Lattitute : 33.59014, Longitute : 130.420693, Tweet Number : 871928665784938496, User Location : , Tweet Status : I'm at 山陽・九州新幹線 博多駅 in Fukuoka, 福岡県 https://t.co/tUN9Fun5Ym
User ID : 627274725 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871927044665335808, User Location : こいわ, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/DeMv1Uh03Z
User ID : 323965962 , Lattitute : 35.25373234, Longitute : 136.91915721, Tweet Number : 871926153354911744, User Location : , Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町, 愛知県 https://t.co/xek5wOVBT3
User ID : 120454513 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871924903527763970, User Location : 大阪民国, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/qaSgj3njj7
User ID : 2928292056 , Lattitute : 41.77568044, Longitute : 140.81573725, Tweet Number : 871923873213755393, User Location : http://com.nicovideo.jp/commun, Tweet Status : I'm at 函館空港 in 函館市, 北海道 https://t.co/GiCZ9VrC9G
User ID : 270766734 , Lattitute : 31.80122976, Longitute : 130.71588422, Tweet Number : 871922495905038336, User Location : 鹿児島県 , Tweet Status : I'm at 鹿児島空港 in 霧島市, 鹿児島県 https://t.co/JyHhndxMcE
User ID : 3072963822 , Lattitute : 34.86026146, Longitute : 136.81532131, Tweet Number : 871914134798991360, User Location : , Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/kyhZy9lzpS
User ID : 1719339415 , Lattitute : 34.86026146, Longitute : 136.81532131, Tweet Number : 871912323925102593, User Location : おうち, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/psGWdly15V
User ID : 129211944 , Lattitute : 35.6287103, Longitute : 139.74017736, Tweet Number : 871909794466189316, User Location : TOKYO←FUKUOKA, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区, 東京都 https://t.co/znNBdtEiM2
User ID : 6810372 , Lattitute : 33.82902918, Longitute : 132.70430499, Tweet Number : 871908589434265600, User Location : 神戸, Tweet Status : I'm at 松山空港 in 松山市, 愛媛県 https://t.co/cgfrQQyoIJ
User ID : 128485069 , Lattitute : 33.54746854, Longitute : 133.67422968, Tweet Number : 871908238194868224, User Location : おおさか。時々スターライト学園, Tweet Status : I'm at 高知龍馬空港 in 南国市, 高知県 https://t.co/HkrWgqXpuu
User ID : 1666308402 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871904450067271680, User Location : 福岡/天神勢, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/3Hn6KmTB2f
User ID : 119329596 , Lattitute : 32.83459296, Longitute : 130.85842113, Tweet Number : 871899767697231874, User Location : みらいタウン, Tweet Status : I'm at 熊本空港 / 阿蘇くまもと空港 in 益城町, 熊本県 https://t.co/xdq12sUCsm
User ID : 2533007911 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871897247738417152, User Location : 神戸 / 大阪 / 東京, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/zYunFG13Zy
User ID : 2205054823 , Lattitute : 34.43656114, Longitute : 135.242822, Tweet Number : 871893328094212098, User Location : , Tweet Status : I'm at 松屋 関西空港店 in Izumisano-shi, 大阪府 https://t.co/WokFbrOUwB
User ID : 218077695 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871888633824989185, User Location : , Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/CRM3UOXAXq
User ID : 892260289 , Lattitute : 37.22698, Longitute : 140.433469, Tweet Number : 871883701063479303, User Location : 大阪 堺市 , Tweet Status : I'm at 福島空港 in 玉川村, 福島県 https://t.co/xYkGg5Y8PG
User ID : 2843332099 , Lattitute : 40.64410503, Longitute : -73.78239387, Tweet Number : 871880019727052800, User Location : 大阪, Tweet Status : I'm at ジョン・F・ケネディ国際空港 in Queens, NY, NY https://t.co/NZ6LGindUx
User ID : 60023477 , Lattitute : 34.39849582, Longitute : 132.47497277, Tweet Number : 871878714904252417, User Location : 広島県安芸郡, Tweet Status : I'm at JR 広島駅 新幹線ホーム in 広島市, 広島県 https://t.co/PWLClv9ZnN
User ID : 87115541 , Lattitute : 33.626876, Longitute : 130.455389, Tweet Number : 871877080224595973, User Location : 北部九州, Tweet Status : I'm at 新幹線高架下 in 福岡市, 福岡県 https://t.co/wacAikYiGb
User ID : 128877853 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871876419072262144, User Location : ROYAL URAWA, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/LBYZKhGUga
User ID : 146445136 , Lattitute : 33.66226636, Longitute : 135.36049694, Tweet Number : 871875319866822656, User Location : 東京都, Tweet Status : I'm at 南紀白浜空港 in 白浜町, 和歌山県 https://t.co/zfELLVuoGp
User ID : 450593621 , Lattitute : 36.6429678, Longitute : 138.18926454, Tweet Number : 871874970707783681, User Location : ガイジが率いるバンド, Tweet Status : I'm at 北陸新幹線 長野駅 - @jreast_official in 長野市, 長野県 https://t.co/IKGKV66C2G
User ID : 5888562 , Lattitute : 34.85995813, Longitute : 136.81012448, Tweet Number : 871873496137302016, User Location : Tajimi , Japan, Tweet Status : I'm at 中部国際空港 滑走路 in 常滑市, 愛知県 https://t.co/khKpqekf7n
User ID : 1580549558 , Lattitute : 32.79193384, Longitute : 130.78660347, Tweet Number : 871872860079497216, User Location : , Tweet Status : I'm at 益城熊本空港IC in 上益城郡, 熊本県 https://t.co/MXqBGZgPgc
User ID : 103524114 , Lattitute : 32.83459296, Longitute : 130.85842113, Tweet Number : 871871243976310784, User Location : 熊本県, Tweet Status : I'm at 熊本空港 / 阿蘇くまもと空港 in 益城町, 熊本県 https://t.co/lBYF6Cq5fU
User ID : 90876255 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871869028716994564, User Location : 板橋/新宿三丁目/練馬/山形/宮古島/館山, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/3J99o5Fh8c
User ID : 122376051 , Lattitute : 34.85925769, Longitute : 136.81465927, Tweet Number : 871866473727348738, User Location : 忍びの里, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/ENPZ3OUiak
User ID : 287025479 , Lattitute : 35.77827917, Longitute : 140.38453082, Tweet Number : 871866139701202944, User Location : 映姫様のとなり, Tweet Status : I'm at リンガーハット 成田国際空港第3旅客ターミナルビル店 in Narita, Chiba https://t.co/bFCNZlwOd2
User ID : 161583212 , Lattitute : 35.77295886, Longitute : 140.38695154, Tweet Number : 871856734998016000, User Location : 0120-783-640, Tweet Status : I'm at 成田国際空港 第2ターミナル 駐車場 in 成田市, 千葉県 https://t.co/jgm144jG3q
User ID : 287025479 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871856142963679232, User Location : 映姫様のとなり, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/T2lkpVUUIF
User ID : 797791315471659012 , Lattitute : 34.85925769, Longitute : 136.81465927, Tweet Number : 871854112190734336, User Location : 愛知 北名古屋市, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/6tUiYwXK3T
User ID : 297699100 , Lattitute : 34.85925769, Longitute : 136.81465927, Tweet Number : 871853769046339586, User Location : , Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/BGSPqe26v5
User ID : 734909727931387904 , Lattitute : 33.47701, Longitute : 131.73279321, Tweet Number : 871851935854469120, User Location : おんせん県♨︎, Tweet Status : I'm at 大分空港 国内線保安検査場 in 国東市, 大分県 https://t.co/M5DQe1z9y8
User ID : 1143806035 , Lattitute : 34.63730831, Longitute : 135.22911966, Tweet Number : 871851232423534593, User Location : はなちゃんを総選挙のステージへ！, Tweet Status : I'm at 神戸空港駅 in 神戸市, 兵庫県 https://t.co/AWybsX571L
User ID : 83024007 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 871851115859644421, User Location : 愛知県常滑市, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/LI7Vswszuv
User ID : 1376873455 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871849829709869056, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/y45AT7YnkK
User ID : 19102051 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871849495952338946, User Location : うみとそらのあいだ, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/fCSWOJFgHv
User ID : 892260289 , Lattitute : 34.66484501, Longitute : 135.49943872, Tweet Number : 871849322404610049, User Location : 大阪 堺市 , Tweet Status : I'm at 大阪空港交通リムジンバス なんば停留所 in 大阪市, 大阪府 https://t.co/YqXQOgWxTD
User ID : 14190355 , Lattitute : 31.80122976, Longitute : 130.71588422, Tweet Number : 871844560468574208, User Location : iPhone:-13.163365,-72.545618, Tweet Status : I'm at 鹿児島空港 in 霧島市, 鹿児島県 https://t.co/WKySyxx19U
User ID : 96128900 , Lattitute : 34.85925769, Longitute : 136.81465927, Tweet Number : 871842933200257026, User Location : おうち⇔けいはんしん, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/L5B48pWInM
User ID : 15783300 , Lattitute : 34.39884974, Longitute : 132.47611871, Tweet Number : 871842518438203392, User Location : SAPP‿RO, Tweet Status : I'm at 広島駅新幹線口 JR高速バスのりば in Hiroshima https://t.co/qC6AX2J7Pl
User ID : 2199422294 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871841865326374913, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/qWLI6gqgtG
User ID : 109423388 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871835104040976384, User Location : 円環で魔法少女服作り, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/H3vnrOnKNG
User ID : 212677877 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871829955960811526, User Location : 福岡 福岡市 中央区, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ubrtoIIB1D
User ID : 118434292 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871829656776978432, User Location : 三河國, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/m8Po8KISrZ
User ID : 315265736 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871828471189823489, User Location : Chiba,Japan, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/VXB8sdzLyE
User ID : 426411420 , Lattitute : 44.88234117, Longitute : -93.20953907, Tweet Number : 871804136660062213, User Location : Tokyo Nagoya Beppu Hangzhou, Tweet Status : I'm at ミネアポリス・セントポール国際空港 - @mspairport in Minneapolis, MN https://t.co/GstxImOqQ5
User ID : 6013652 , Lattitute : 50.04817496, Longitute : 8.57151622, Tweet Number : 871783671082209281, User Location : Hokkaido, Japan, Tweet Status : I'm at フランクフルト空港 - @airport_fra in Frankfurt am Main, Hessen https://t.co/XQvvc11ZFH
User ID : 5404592 , Lattitute : 50.89807987, Longitute : 4.4816494, Tweet Number : 871764734894362624, User Location : Brussels, Tweet Status : I'm at ブリュッセル空港 in Zaventem, Vlaams-Brabant https://t.co/l006QmjV69
User ID : 2199422294 , Lattitute : 13.69240975, Longitute : 100.75035608, Tweet Number : 871743514186571776, User Location : , Tweet Status : I'm at スワンナプーム空港 in Bang Phli, Samut Prakan https://t.co/9NsHIKzzZs
User ID : 77511733 , Lattitute : 34.39849582, Longitute : 132.47497277, Tweet Number : 871742853902422020, User Location : hiroshima , japan, Tweet Status : I'm at JR 広島駅 新幹線ホーム in 広島市, 広島県 https://t.co/QBx34OKPUS
User ID : 1373352978 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871738496133844993, User Location : , Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/VtSPml8N8s
User ID : 5404592 , Lattitute : 50.04817496, Longitute : 8.57151622, Tweet Number : 871733977484230660, User Location : Brussels, Tweet Status : I'm at フランクフルト空港 - @airport_fra in Frankfurt am Main, Hessen https://t.co/topyZcbwVe
User ID : 990469423 , Lattitute : 34.98468553, Longitute : 135.75944038, Tweet Number : 871732905801900032, User Location : ひらパーおじさん, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/ywByhCQb8m
User ID : 2915838656 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871731743220531200, User Location : 日本 東京, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/fxk2KOQlIU
User ID : 6013652 , Lattitute : 46.23076482, Longitute : 6.10769207, Tweet Number : 871730555871793152, User Location : Hokkaido, Japan, Tweet Status : I'm at ジュネーヴ国際空港 in Grand-Saconnex, GE https://t.co/nqtESrD5W6
User ID : 146505481 , Lattitute : 13.69240975, Longitute : 100.75035608, Tweet Number : 871728626932346880, User Location : wherever, Tweet Status : I'm at スワンナプーム空港 in Bang Phli, Samut Prakan https://t.co/SqoMRCIfmB
User ID : 3070572456 , Lattitute : 36.70103534, Longitute : 137.21344663, Tweet Number : 871728548633038849, User Location : 富山某所, Tweet Status : I'm at 北陸新幹線 富山駅 in Toyama-shi, Toyama https://t.co/Uw7RQe8Rnt
User ID : 5888562 , Lattitute : 60.317949, Longitute : 24.955536, Tweet Number : 871727380292915200, User Location : Tajimi , Japan, Tweet Status : I'm at ヘルシンキ空港 滑走路 in Vantaa, ウーシマー https://t.co/nczcZZLvvJ
User ID : 267755403 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871726615662821376, User Location : @FurukawaMirin, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 w/ @pandas_gun https://t.co/SbQLszdMUm
User ID : 267755403 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871726615662821376, User Location : @FurukawaMirin, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 w/ @pandas_gun https://t.co/SbQLszdMUm
User ID : 1127327816 , Lattitute : 34.43588535, Longitute : 135.24348021, Tweet Number : 871723008284651521, User Location : 大阪(元沖縄), Tweet Status : I'm at 関西空港駅 in 泉佐野市, 大阪府 https://t.co/0gwEAzNruD
User ID : 1127327816 , Lattitute : 34.43588535, Longitute : 135.24348021, Tweet Number : 871719144386854913, User Location : 大阪(元沖縄), Tweet Status : I'm at 関西空港駅 in 泉佐野市, 大阪府 https://t.co/ifZtVbpyh4
User ID : 1127327816 , Lattitute : 34.43521392, Longitute : 135.24397096, Tweet Number : 871718819856871426, User Location : 大阪(元沖縄), Tweet Status : I'm at ポケモンストア 関西空港店 in 田尻町, 大阪府 https://t.co/784uUcWxFJ
User ID : 14684301 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871718541166247936, User Location : 東京都板橋区成増, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Sz6mxfuajO
User ID : 229453320 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871717639915220993, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/lPVfmIEoub
User ID : 91798848 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871716904494399489, User Location : New Taipei City, Taiwan, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/NDnRy1q35y
User ID : 65118116 , Lattitute : 34.75761019, Longitute : 133.84987293, Tweet Number : 871713634677923841, User Location : 大都会岡山, Tweet Status : I'm at 岡山空港 第4駐車場 in 岡山市, 岡山県 https://t.co/Uz2VSgW6iR
User ID : 2909691157 , Lattitute : 35.71268785, Longitute : 139.77634801, Tweet Number : 871712775143383042, User Location : , Tweet Status : I'm at JR上野駅 新幹線ホーム in 台東区, 東京都 https://t.co/AAnsPyP90x
User ID : 3070572456 , Lattitute : 36.6429678, Longitute : 138.18926454, Tweet Number : 871711138819526656, User Location : 富山某所, Tweet Status : I'm at 北陸新幹線 長野駅 - @jreast_official in 長野市, 長野県 https://t.co/rYjlSwCLvx
User ID : 540876397 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871708537533104128, User Location : , Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/LCf2GgO0df
User ID : 1853880679 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 871706803238785025, User Location : 関西, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/plZDU50Um9
User ID : 539622965 , Lattitute : 40.73835623, Longitute : 140.68919944, Tweet Number : 871705171365122048, User Location : 私立愛地共生学園, Tweet Status : I'm at 青森空港 in 青森市, 青森県 https://t.co/baMa4vN68u
User ID : 535757123 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871703671171686400, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/H0HSxP0Sv2
User ID : 361354453 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871703635075280899, User Location : , Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/MqbZl5Nyr3
User ID : 118884284 , Lattitute : 60.31823948, Longitute : 24.96712295, Tweet Number : 871701876873596928, User Location : ひろしま, Tweet Status : I'm at ヘルシンキ空港 - @helsinkiairport in Vantaa, Uusimaa https://t.co/QQr5fI5Ii1
User ID : 723749738445590529 , Lattitute : 38.13725698, Longitute : 140.92941999, Tweet Number : 871701323888168960, User Location : 布団, Tweet Status : I'm at 仙台空港駅 in 名取市, 宮城県 https://t.co/zvBihC9Yte
User ID : 268546781 , Lattitute : 35.6287103, Longitute : 139.74017736, Tweet Number : 871699695470596097, User Location : NAGOYA, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区, 東京都 https://t.co/pEsOqOHjUt
User ID : 582710885 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871699541472542720, User Location : NRT, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/6hBk5lgjk1
User ID : 92951847 , Lattitute : 37.95203185, Longitute : 139.11313534, Tweet Number : 871697655340072960, User Location : 東北だったり中部だったり関東だったり北陸だったりするところ, Tweet Status : I'm at 新潟空港 - @niigata_airport in 新潟市, 新潟県 https://t.co/GzPNUDj25a
User ID : 2199422294 , Lattitute : 16.90077783, Longitute : 96.13392309, Tweet Number : 871696268761944065, User Location : , Tweet Status : I'm at ヤンゴン国際空港 in Mingaladon, Yangon Division https://t.co/W7pYQCXk10
User ID : 331751255 , Lattitute : 36.401695, Longitute : 136.41321, Tweet Number : 871695100983881728, User Location : 「月がきれい」製作委員会, Tweet Status : I'm at 小松空港 in 小松市, 石川県 https://t.co/Tc20aD05mm
User ID : 224019781 , Lattitute : 34.39843363, Longitute : 132.47598925, Tweet Number : 871693913765150720, User Location : Tokyo Japan, Tweet Status : I'm at お好み焼き 高砂本店 広島新幹線口名店街 in 広島市, 広島県 https://t.co/y1bxnjq3E9 https://t.co/QvbPFxh2ZI
User ID : 233604567 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871693126007697408, User Location : よこはまちほー, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Wu2YP8Gp8E
User ID : 5404592 , Lattitute : 50.07239264, Longitute : 19.80141077, Tweet Number : 871690627150434304, User Location : Brussels, Tweet Status : I'm at クラクフ・バリツェ空港 - @krakowairport in Balice, Województwo Małopolskie https://t.co/OcnXZ9R7mj
User ID : 187685890 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 871690321805160452, User Location : 大阪北摂近辺がベース, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/V61xUDag8A
User ID : 2228132028 , Lattitute : 33.83950306, Longitute : 131.03134092, Tweet Number : 871689963225718785, User Location : 修羅の国, Tweet Status : I'm at 北九州空港 in 北九州市, 福岡県 https://t.co/fH3IKX77lg
User ID : 839133832032862208 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871689733851795456, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ZokuUlX4O4
User ID : 1498130832 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 871689429185957890, User Location : 茨城 水戸 / 兵庫 尼崎 /中国四国地方, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/RZEYYGC1lv
User ID : 766681087 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871688413480615938, User Location : 帝政カールスラント領内あの世とこの世の間に存在する桜の街, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/rW301dtJNj
User ID : 698319433240973312 , Lattitute : 22.62850951, Longitute : 113.80788803, Tweet Number : 871684584186007552, User Location : 浅めの地下, Tweet Status : I'm at 深圳宝安国際空港 in Shenzhen, Guangdong https://t.co/JsxTIcbQhI
User ID : 456496222 , Lattitute : 43.6681188, Longitute : 142.45472067, Tweet Number : 871683948258177024, User Location : 札幌市を中心に日本全国各地, Tweet Status : I'm at 空港公園グリーンポート in 東神楽町, 北海道 https://t.co/wlybwItYng
User ID : 456496222 , Lattitute : 43.6711, Longitute : 142.45396614, Tweet Number : 871683856704954368, User Location : 札幌市を中心に日本全国各地, Tweet Status : I'm at 旭川空港 in 東神楽町, 北海道 https://t.co/YGZfd33qiz
User ID : 6855912 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871677165661806597, User Location : HND⇄NGO or Osaka ,Japan, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/5mnceXXpxN
User ID : 723749738445590529 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871675049765425152, User Location : 布団, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/UvARyjjXBc
User ID : 115040814 , Lattitute : 36.32256813, Longitute : 139.01304066, Tweet Number : 871670012892807168, User Location : みらにすた, Tweet Status : I'm at 上越・北陸新幹線 高崎駅 - @jreast_official in 高崎市, 群馬県 https://t.co/KICOFD02ju https://t.co/3FcC2zBzBg
User ID : 107275880 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871666147678195712, User Location : 穏やかなところ, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/8m1CNPwfQT
User ID : 331751255 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871665483598225409, User Location : 「月がきれい」製作委員会, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/mw9hin08Rd
User ID : 2905087724 , Lattitute : 31.80122976, Longitute : 130.71588422, Tweet Number : 871664003403087872, User Location : かごしまけん　きりしまし。, Tweet Status : I'm at 鹿児島空港 in 霧島市, 鹿児島県 https://t.co/6DW3iDgsQC
User ID : 626474582 , Lattitute : 33.82902918, Longitute : 132.70430499, Tweet Number : 871662424868491264, User Location : 愛媛→大阪→愛媛, Tweet Status : I'm at 松山空港 in 松山市, 愛媛県 https://t.co/S8L7iVyFEV
User ID : 160828469 , Lattitute : 40.73835623, Longitute : 140.68919944, Tweet Number : 871661385305993217, User Location : ゆっくりぷれいす, Tweet Status : I'm at 青森空港 in 青森市, 青森県 https://t.co/x20dW1RYZS
User ID : 1031906660 , Lattitute : 42.73216673, Longitute : 143.21279526, Tweet Number : 871661307115831300, User Location : 十勝国河西郡, Tweet Status : I'm at とかち帯広空港 in 帯広市, 北海道 https://t.co/KlpbqQ8ovn
User ID : 2738962363 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871660207369334784, User Location : 東京都／有楽町線・副都心線沿線, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/gEoloo5UrP
